id,text,intent,language,is_code_switched,formality,difficulty
4901,"Could you advise on the current transit node of my parcel?",order_tracking,english,false,formal,medium
4902,"The driver's location hasn't updated on the map for the last hour.",order_tracking,english,false,neutral,medium
4903,"where is the delivery guy",order_tracking,english,false,informal,easy
4904,"I am unable to see the real-time movement of my shipment on the portal.",order_tracking,english,false,formal,hard
4905,"मेरो पार्सल अहिले कुन ठाउँको ट्रान्जिटमा छ भन्न सक्नुहुन्छ?",order_tracking,nepali_devanagari,false,formal,medium
4906,"नक्सामा ड्राइभरको स्थान पछिल्लो एक घण्टादेखि अद्यावधिक भएको छैन।",order_tracking,nepali_devanagari,false,neutral,medium
4907,"डेलिभरी गर्ने मान्छे कता छ",order_tracking,nepali_devanagari,false,informal,easy
4908,"मैले पोर्टलमा मेरो ढुवानीको वास्तविक समयको गतिविधि देख्न सकिनँ।",order_tracking,nepali_devanagari,false,formal,hard
4909,"mero parcel ahile kun thau ko transit ma xa bhanna saknuhunxa?",order_tracking,romanized_nepali,false,formal,medium
4910,"map ma driver ko location pachhillo ek ghanta dekhi update vayeko xaina.",order_tracking,romanized_nepali,false,neutral,medium
4911,"delivery garne manxe kata xa",order_tracking,romanized_nepali,false,informal,easy
4912,"maile portal ma mero dhuwani ko real-time gatibidhi dekhna sakina.",order_tracking,romanized_nepali,false,formal,hard
4913,"transit node ko current status k cha parcel ko?",order_tracking,code_switched,true,neutral,medium
4914,"map ma driver location last one hour dekhi update chaina.",order_tracking,code_switched,true,informal,medium
4915,"delivery guy ko live movement dekhayena app ma.",order_tracking,code_switched,true,neutral,medium
4916,"portal ma real-time tracking check garda error dekhaucha.",order_tracking,code_switched,true,formal,hard
4917,"can you check tracking id ra exact node bhanna milcha?",order_tracking,code_switched,true,formal,medium
4918,"kaha pugo bhanera map completely stuck cha.",order_tracking,code_switched,true,informal,easy
4919,"package movement trace garna alternative link cha?",order_tracking,code_switched,true,neutral,medium
4920,"courier dispatch bhayo tara live GPS offline cha.",order_tracking,code_switched,true,informal,medium
4921,"Has my recent checkout cart been verified by the fulfillment center?",order_status,english,false,formal,hard
4922,"I need to know if the items have moved to the packing stage.",order_status,english,false,neutral,medium
4923,"is it packed yet",order_status,english,false,informal,easy
4924,"Please tell me whether the supplier accepted my order.",order_status,english,false,formal,medium
4925,"के मेरो भर्खरैको खरिदलाई व्यवस्थापन केन्द्रले प्रमाणित गरेको छ?",order_status,nepali_devanagari,false,formal,hard
4926,"म जान्न चाहन्छु कि सामानहरू प्याकिङ चरणमा पुगेका छन् कि छैनन्।",order_status,nepali_devanagari,false,neutral,medium
4927,"प्याक भइसक्यो त",order_status,nepali_devanagari,false,informal,easy
4928,"कृपया मलाई भन्नुहोस् कि बिक्रेताले मेरो अर्डर स्वीकार गर्‍यो कि गरेन।",order_status,nepali_devanagari,false,formal,medium
4929,"k mero bharkharai ko kharid lai byawasthapan kendra le pramanit gareko xa?",order_status,romanized_nepali,false,formal,hard
4930,"ma janna chahanxu ki samanharu packing charan ma pugeka xan ki xainan.",order_status,romanized_nepali,false,neutral,medium
4931,"pack vaisakyo ta",order_status,romanized_nepali,false,informal,easy
4932,"kripaya malai bhannuhos ki bikreta le mero order swikar garyo ki garena.",order_status,romanized_nepali,false,formal,medium
4933,"recent checkout cart fulfillment center le verify garyo ki nai?",order_status,code_switched,true,formal,hard
4934,"items packing stage ma move bhayo ki still waiting ma cha?",order_status,code_switched,true,neutral,medium
4935,"supplier le order accept garyo bhanne confirmation aayena.",order_status,code_switched,true,formal,medium
4936,"is it packed yet update gara na chito.",order_status,code_switched,true,informal,easy
4937,"dashboard ma status pending validation dekhaucha k ho yo?",order_status,code_switched,true,neutral,hard
4938,"order successfully placed vayo tara seller verification baki cha.",order_status,code_switched,true,informal,medium
4939,"checkout pachi order history ma unfulfilled dekhairacha.",order_status,code_switched,true,neutral,medium
4940,"packing complete vayo ki dispatch ready cha?",order_status,code_switched,true,informal,medium
4941,"I must revoke the purchase immediately as the shipping details are incorrect.",order_cancellation,english,false,formal,hard
4942,"Could you take off the extra accessories from my current order?",order_cancellation,english,false,neutral,medium
