id,text,intent,language,is_code_switched,formality,difficulty
8901,Can you ping the exact locker terminal where my package was deposited?,order_tracking,english,false,formal,hard
8902,"The tracker says it is at the local sorting facility, but the map shows another state.",order_tracking,english,false,neutral,medium
8903,where is my delivery today,order_tracking,english,false,informal,easy
8904,I require the consignment manifest to cross-reference my airway bill.,order_tracking,english,false,formal,medium
8905,के तपाईं मेरो प्याकेज राखिएको ठ्याक्कै लकर टर्मिनल पत्ता लगाउन सक्नुहुन्छ?,order_tracking,nepali_devanagari,false,formal,hard
8906,"ट्र्याकरले स्थानीय छँटाई केन्द्र भन्छ, तर नक्साले अर्कै राज्य देखाउँछ।",order_tracking,nepali_devanagari,false,neutral,medium
8907,आज मेरो डेलिभरी कहाँ छ,order_tracking,nepali_devanagari,false,informal,easy
8908,मलाई मेरो एयरवे बिल क्रस-चेक गर्न कन्साइनमेन्ट म्यानिफेस्ट आवश्यक छ।,order_tracking,nepali_devanagari,false,formal,medium
8909,k tapai mero package rakhieko thyakkai locker terminal patta lagauna saknuhunxa?,order_tracking,romanized_nepali,false,formal,hard
8910,"tracker le sthaniya chantai kendra vanxa, tara naksa le arkai rajya dekhauxa.",order_tracking,romanized_nepali,false,neutral,medium
8911,aaja mero delivery kaha xa,order_tracking,romanized_nepali,false,informal,easy
8912,malai mero airway bill cross-check garna consignment manifest aawashyak xa.,order_tracking,romanized_nepali,false,formal,medium
8913,package deposit gareko exact locker terminal ping garna milcha?,order_tracking,code_switched,true,formal,hard
8914,tracker le local facility vancha but map ma arkai state cha.,order_tracking,code_switched,true,neutral,medium
8915,where is my delivery today chito pathau na.,order_tracking,code_switched,true,informal,easy
8916,consignment manifest provide garnus na to cross-reference my airway bill.,order_tracking,code_switched,true,formal,medium
8917,GPS tracking tag completely unresponsive cha since last night.,order_tracking,code_switched,true,neutral,hard
8918,driver eta aayekai chaina tara delivered update cha app ma.,order_tracking,code_switched,true,informal,medium
8919,international customs border ma holding cha ki clear vayo tracking hernus.,order_tracking,code_switched,true,formal,hard
8920,waybill status distinctly frozen dekhaudai cha dashboard ma.,order_tracking,code_switched,true,neutral,medium
8921,Has the artisan commenced the preliminary drafting phase for my bespoke furniture?,order_status,english,false,formal,hard
8922,I want to know if my 3D printed figurine is still in the queue.,order_status,english,false,neutral,medium
8923,is the painting done,order_status,english,false,informal,easy
8924,Could you confirm whether the pre-order inventory has been finalized?,order_status,english,false,formal,medium
8925,के कालिगढले मेरो विशेष फर्निचरको लागि प्रारम्भिक डिजाइन सुरु गरिसकेको छ?,order_status,nepali_devanagari,false,formal,hard
8926,मेरो थ्रीडी प्रिन्टेड मूर्ति अझै लाइनमै छ कि काम सुरु भयो जान्न चाहन्छु।,order_status,nepali_devanagari,false,neutral,medium
8927,पेन्टिङ सकियो त,order_status,nepali_devanagari,false,informal,easy
8928,प्रि-अर्डरको लागि स्टक पक्का भयो कि भएन पुष्टि गर्न सक्नुहुन्छ?,order_status,nepali_devanagari,false,formal,medium
8929,k kaligadh le mero bisesh furniture ko lagi prarambhik design suru garisakeko xa?,order_status,romanized_nepali,false,formal,hard
8930,mero 3D printed murti ajhai line mai xa ki kaam suru vayo janna chahanxu.,order_status,romanized_nepali,false,neutral,medium
8931,painting sakiyo ta,order_status,romanized_nepali,false,informal,easy
8932,pre-order ko lagi stock pakka vayo ki vayena pusti garna saknuhunxa?,order_status,romanized_nepali,false,formal,medium
8933,artisan le mero bespoke furniture ko preliminary drafting phase commence garyo?,order_status,code_switched,true,formal,hard
8934,mero 3D printed figurine still queue mai cha ki processing start vayo?,order_status,code_switched,true,neutral,medium
8935,is the painting done ki ajhai time lagcha?,order_status,code_switched,true,informal,easy
8936,pre-order inventory definitively finalize bhayo ki nai confirm garnus.,order_status,code_switched,true,formal,medium
8937,digital download link currently generating stage ma adkeko cha.,order_status,code_switched,true,neutral,hard
8938,order status review ma adkiyo verify garna k garnu parcha?,order_status,code_switched,true,informal,medium
8939,wholesale requisition genuinely dispatch hub ma allocate bhayo ki chaina?,order_status,code_switched,true,formal,hard
8940,payment verification pachi order packaging sequence ma gayo?,order_status,code_switched,true,neutral,medium
8941,I mandate the absolute nullification of this auto-renewal contract prior to the next billing cycle.,order_cancellation,english,false,formal,hard
8942,Can you remove the supplementary concert tickets from my booking?,order_cancellation,english,false,neutral,medium
8943,cancel my pre-reg,order_cancellation,english,false,informal,easy
8944,I request to terminate the impending dispatch because my office rejected the claim.,order_cancellation,english,false,formal,medium
8945,अर्को बिलिङ साइकल सुरु हुनुअघि म यो अटो-रिन्यु सम्झौता पूर्ण रूपमा खारेज गर्न आदेश दिन्छु।,order_cancellation,nepali_devanagari,false,formal,hard
8946,के तपाईं मेरो बुकिङबाट अतिरिक्त कन्सर्ट टिकटहरू हटाउन सक्नुहुन्छ?,order_cancellation,nepali_devanagari,false,neutral,medium
8947,मेरो प्रि-रेजिष्ट्रेसन रद्द गर,order_cancellation,nepali_devanagari,false,informal,easy
8948,मेरो कार्यालयले दाबी अस्वीकार गरेको हुनाले म यो ढुवानी खारेज गर्न अनुरोध गर्दछु।,order_cancellation,nepali_devanagari,false,formal,medium
8949,arko billing cycle suru hunuaghi ma yo auto-renew samjhauta purna rupma kharej garna aadesh dinxu.,order_cancellation,romanized_nepali,false,formal,hard
8950,k tapai mero booking bata atirikta concert ticket haru hatauna saknuhunxa?,order_cancellation,romanized_nepali,false,neutral,medium
8951,mero pre-registration radda gara,order_cancellation,romanized_nepali,false,informal,easy
8952,mero karyalaya le dabi aswikar gareko hunale ma yo dhuwani kharej garna anurodh gardaxu.,order_cancellation,romanized_nepali,false,formal,medium
8953,next billing cycle aghi yo auto-renewal contract ko absolute nullification mandate garchu.,order_cancellation,code_switched,true,formal,hard
8954,mero booking bata supplementary concert tickets remove garna milcha?,order_cancellation,code_switched,true,neutral,medium
