id,text,intent,language,is_code_switched,formality,difficulty
9301,Could you grant me access to the live telematics feed for my intercontinental freight?,order_tracking,english,false,formal,hard
9302,The app says delivered but my front porch is completely empty.,order_tracking,english,false,neutral,medium
9303,where is the driver bro,order_tracking,english,false,informal,easy
9304,Please provide the fleet vehicle identifier assigned to my dispatch.,order_tracking,english,false,formal,medium
9305,के तपाईं मलाई मेरो अन्तरमहाद्वीपीय ढुवानीको लाइभ टेलिमेटिक्स फिडमा पहुँच दिन सक्नुहुन्छ?,order_tracking,nepali_devanagari,false,formal,hard
9306,एपले डेलिभर भयो भन्छ तर मेरो ढोका बाहिर केही पनि छैन।,order_tracking,nepali_devanagari,false,neutral,medium
9307,ड्राइभर कता छ ब्रो,order_tracking,nepali_devanagari,false,informal,easy
9308,कृपया मेरो ढुवानीको लागि तोकिएको गाडीको नम्बर उपलब्ध गराउनुहोस्।,order_tracking,nepali_devanagari,false,formal,medium
9309,k tapai malai mero antarmahadwipiya dhuwani ko live telematics feed ma pahunch dina saknuhunxa?,order_tracking,romanized_nepali,false,formal,hard
9310,app le deliver vayo vanxa tara mero dhoka bahira kehi pani xaina.,order_tracking,romanized_nepali,false,neutral,medium
9311,driver kata xa bro,order_tracking,romanized_nepali,false,informal,easy
9312,kripaya mero dhuwani ko lagi tokieko gadi ko number uplabdha garaunuhos.,order_tracking,romanized_nepali,false,formal,medium
9313,intercontinental freight ko live telematics feed ma access grant garna milcha?,order_tracking,code_switched,true,formal,hard
9314,app says delivered but front porch ma kei chaina.,order_tracking,code_switched,true,neutral,medium
9315,where is the driver bro location ta update nai hudaina.,order_tracking,code_switched,true,informal,easy
9316,dispatch ma assigned fleet vehicle identifier provide garnus please.,order_tracking,code_switched,true,formal,medium
9317,transit tracking securely unavailable cha customs clearance pachi.,order_tracking,code_switched,true,neutral,hard
9318,courier le tracking ETA consistently slide gariracha.,order_tracking,code_switched,true,informal,medium
9319,waybill routing history update garna request submit gardaichu.,order_tracking,code_switched,true,formal,hard
9320,GPS tracker le opposite direction ma movement dekhaudai cha.,order_tracking,code_switched,true,neutral,medium
9321,Has the bespoke fabrication team initiated the preliminary blueprint review?,order_status,english,false,formal,hard
9322,I want to verify if the free samples were successfully added to my parcel.,order_status,english,false,neutral,medium
9323,is my food ready,order_status,english,false,informal,easy
9324,Can you confirm if the backordered component has finally been allocated?,order_status,english,false,formal,medium
9325,के विशेष निर्माण टोलीले प्रारम्भिक ब्लुप्रिन्ट समीक्षा सुरु गरिसकेको छ?,order_status,nepali_devanagari,false,formal,hard
9326,म प्रमाणित गर्न चाहन्छु कि मेरो पार्सलमा नि:शुल्क स्याम्पलहरू राखिएको छ कि छैन।,order_status,nepali_devanagari,false,neutral,medium
9327,मेरो खाना तयार भयो,order_status,nepali_devanagari,false,informal,easy
9328,के तपाईं ब्याकअर्डर गरिएको सामान अन्ततः स्टकमा आयो भनेर पुष्टि गर्न सक्नुहुन्छ?,order_status,nepali_devanagari,false,formal,medium
9329,k bisesh nirman toli le prarambhik blueprint samiksha suru garisakeko xa?,order_status,romanized_nepali,false,formal,hard
9330,ma pramanit garna chahanxu ki mero parcel ma ni:shulka sample haru rakhieko xa ki xaina.,order_status,romanized_nepali,false,neutral,medium
9331,mero khana tayar vayo,order_status,romanized_nepali,false,informal,easy
9332,k tapai backorder garieko saman antatah stock ma aayo vanera pusti garna saknuhunxa?,order_status,romanized_nepali,false,formal,medium
9333,bespoke fabrication team le preliminary blueprint review initiate garyo?,order_status,code_switched,true,formal,hard
9334,free samples successfully add vayo ki nai parcel ma verify garnu thiyo.,order_status,code_switched,true,neutral,medium
9335,is my food ready pickup garna aunu thiyo.,order_status,code_switched,true,informal,easy
9336,backordered component finally allocate bhayo ki nai confirm garnus.,order_status,code_switched,true,formal,medium
9337,quality control inspection explicitly pass vayera dispatch queue ma gayo?,order_status,code_switched,true,neutral,hard
9338,order pending fulfillment cha since payment verification.,order_status,code_switched,true,informal,medium
9339,manufacturing processing explicitly stuck cha merchant response zero.,order_status,code_switched,true,formal,hard
9340,cart inventory comprehensively reserve vayo ki out of stock hola?,order_status,code_switched,true,neutral,medium
9341,I solemnly direct the immediate revocation of this acquisition prior to final invoicing.,order_cancellation,english,false,formal,hard
9342,Can you just delete the extended warranty plan from my shopping cart?,order_cancellation,english,false,neutral,medium
9343,cancel the whole order,order_cancellation,english,false,informal,easy
9344,Please permanently halt the shipping process as the product is no longer needed.,order_cancellation,english,false,formal,medium
9345,अन्तिम बिलिङ हुनु अघि म यो खरिदलाई तत्काल खारेज गर्न गम्भीर निर्देशन दिन्छु।,order_cancellation,nepali_devanagari,false,formal,hard
9346,के तपाईं मेरो सपिङ कार्टबाट विस्तारित वारेन्टी योजना मात्र हटाउन सक्नुहुन्छ?,order_cancellation,nepali_devanagari,false,neutral,medium
9347,पूरै अर्डर रद्द गर,order_cancellation,nepali_devanagari,false,informal,easy
9348,उत्पादनको आवश्यकता नभएकोले कृपया ढुवानी प्रक्रिया स्थायी रूपमा बन्द गर्नुहोस्।,order_cancellation,nepali_devanagari,false,formal,medium
9349,antim billing hunu aghi ma yo kharid lai tatkal kharej garna gambhir nirdeshan dinxu.,order_cancellation,romanized_nepali,false,formal,hard
9350,k tapai mero shopping cart bata bistarit warranty yojana matra hatauna saknuhunxa?,order_cancellation,romanized_nepali,false,neutral,medium
9351,purai order radda gara,order_cancellation,romanized_nepali,false,informal,easy
9352,utpadan ko aawashyakta navayekole kripaya dhuwani prakriya sthayi rupma banda garnuhos.,order_cancellation,romanized_nepali,false,formal,medium
9353,final invoicing aghi nai yo acquisition ko immediate revocation direct garchu.,order_cancellation,code_switched,true,formal,hard
9354,shopping cart bata extended warranty plan matra delete garna milcha?,order_cancellation,code_switched,true,neutral,medium
9355,cancel the whole order malai aba chahiyena.,order_cancellation,code_switched,true,informal,easy
9356,product no longer needed vayekole shipping process permanently halt garnus.,order_cancellation,code_switched,true,formal,medium
9357,accidental checkout transaction unilaterally strictly void garna portal exception resolve garnus.,order_cancellation,code_switched,true,neutral,hard
9358,subscription deliberately abort garna portal functionality disabled cha fix it.,order_cancellation,code_switched,true,informal,medium
9359,dispatch phase explicitly cross navayeko vaye thoroughly transaction stop gara.,order_cancellation,code_switched,true,formal,hard
9360,partial drop feature explicitly disabled cha purai transaction void garaidinu.,order_cancellation,code_switched,true,neutral,medium
9361,The chronic customs detention has significantly infringed upon the agreed service timeframe.,delayed_delivery,english,false,formal,hard
9362,"The delivery update mentioned a weather exception, but there is no storm here.",delayed_delivery,english,false,neutral,medium
9363,my package is super late,delayed_delivery,english,false,informal,easy
9364,I request an official clarification for the continuous transit stalling of my goods.,delayed_delivery,english,false,formal,medium
9365,लामो भन्सार नियन्त्रणले सम्झौता गरिएको सेवा समयसीमाको गम्भीर रूपमा उल्लङ्घन गरेको छ।,delayed_delivery,nepali_devanagari,false,formal,hard
9366,"डेलिभरी अपडेटले मौसमको कारण देखायो, तर यहाँ कुनै आँधी आएको छैन।",delayed_delivery,nepali_devanagari,false,neutral,medium
9367,मेरो प्याकेज धेरै ढिलो भयो,delayed_delivery,nepali_devanagari,false,informal,easy
9368,मेरो सामानको निरन्तर ट्रान्जिट ढिलाइको लागि म आधिकारिक स्पष्टीकरणको अनुरोध गर्दछु।,delayed_delivery,nepali_devanagari,false,formal,medium
9369,lamo bhansar niyantran le samjhauta garieko sewa samayasima ko gambhir rupma ullanghan gareko xa.,delayed_delivery,romanized_nepali,false,formal,hard
9370,"delivery update le mausam ko karan dekhayo, tara yaha kunai aadhi aayeko xaina.",delayed_delivery,romanized_nepali,false,neutral,medium
9371,mero package dherai dhilo vayo,delayed_delivery,romanized_nepali,false,informal,easy
9372,mero saman ko nirantar transit dhilai ko lagi ma aadhikarik spastikaran ko anurodh gardaxu.,delayed_delivery,romanized_nepali,false,formal,medium
9373,chronic customs detention le agreed service timeframe significantly infringe garyo.,delayed_delivery,code_switched,true,formal,hard
9374,delivery update le weather exception mention garyo but no storm here.,delayed_delivery,code_switched,true,neutral,medium
9375,my package is super late kaile aaipugcha.,delayed_delivery,code_switched,true,informal,easy
9376,goods ko continuous transit stalling ko lagi official clarification request garchu.,delayed_delivery,code_switched,true,formal,medium
9377,maritime gridlock le fundamentally delivery timeline severely breach garyo.,delayed_delivery,code_switched,true,neutral,hard
9378,tracker arbitrarily tomorrow shift bhayo drop-off delay reason khoi.,delayed_delivery,code_switched,true,informal,medium
9379,regional hub ma package excessively explicitly delay bhairacha.,delayed_delivery,code_switched,true,formal,hard
9380,driver missed location ani tracking securely arbitrarily hold ma gayo.,delayed_delivery,code_switched,true,neutral,medium
9381,The delivered apparatus fundamentally misaligns with the technical specifications I procured.,wrong_item,english,false,formal,hard
9382,I was shipped the left-handed scissors instead of the standard right-handed ones.,wrong_item,english,false,neutral,medium
9383,u sent me the wrong color,wrong_item,english,false,informal,easy
9384,The voltage rating on this imported appliance is completely incompatible with my region.,wrong_item,english,false,formal,medium
9385,डेलिभर गरिएको उपकरण मैले खरिद गरेको प्राविधिक विशिष्टताहरूसँग मौलिक रूपमा फरक छ।,wrong_item,nepali_devanagari,false,formal,hard
9386,मैले दाहिने हातले चलाउने कैंची मगाएको थिएँ तर मलाई देब्रे हातको पठाइयो।,wrong_item,nepali_devanagari,false,neutral,medium
9387,तिमीले गलत रङ पठायौ,wrong_item,nepali_devanagari,false,informal,easy
9388,यो आयातित उपकरणको भोल्टेज रेटिङ मेरो क्षेत्रसँग पूर्ण रूपमा नमिल्ने खालको छ।,wrong_item,nepali_devanagari,false,formal,medium
9389,deliver garieko upakaran maile kharid gareko prabidhik bisistataharusanga maulik rupma farak xa.,wrong_item,romanized_nepali,false,formal,hard
9390,maile dahine hat le chalaune kainchi magako thiye tara malai debre hatko pathaiyo.,wrong_item,romanized_nepali,false,neutral,medium
9391,timile galat rang pathayau,wrong_item,romanized_nepali,false,informal,easy
9392,yo aayatit upakaran ko voltage rating mero kshetra sanga purna rupma namilne khalko xa.,wrong_item,romanized_nepali,false,formal,medium
9393,delivered apparatus maile procured gareko technical specifications sanga fundamentally misaligns cha.,wrong_item,code_switched,true,formal,hard
9394,standard right-handed scissors ko satta left-handed ones ship bhayo.,wrong_item,code_switched,true,neutral,medium
9395,u sent me the wrong color change garidinu.,wrong_item,code_switched,true,informal,easy
9396,imported appliance ko voltage rating region sanga completely incompatible cha.,wrong_item,code_switched,true,formal,medium
9397,counterfeit duplicate merchandise explicitly receive vayo authentic brand order garda.,wrong_item,code_switched,true,neutral,hard
9398,color palette thoroughly wrong delivery vayo white ko satta black aayo.,wrong_item,code_switched,true,informal,medium
9399,latest edition order garda definitively strictly obsolete version textbook dispatch bhayo.,wrong_item,code_switched,true,formal,hard
9400,SKU mismatch clearly evident cha delivered box and invoice bich.,wrong_item,code_switched,true,neutral,medium
9401,The precision optics were utterly pulverized indicating severe physical trauma en route.,damaged_item,english,false,formal,hard
9402,The corner of the wooden bed frame is badly splintered.,damaged_item,english,false,neutral,medium
9403,the glass is broken,damaged_item,english,false,informal,easy
