id,text,intent,language,is_code_switched,formality,difficulty
7301,Could you map out the specific waypoints of my maritime cargo?,order_tracking,english,false,formal,hard
7302,The delivery guy's marker is frozen on the highway.,order_tracking,english,false,neutral,medium
7303,where is my parcel at,order_tracking,english,false,informal,easy
7304,Please fetch the latest logistics update from the carrier's database.,order_tracking,english,false,formal,medium
7305,के तपाईं मेरो समुद्री कार्गोको विशेष मार्ग विन्दुहरू खुलाउन सक्नुहुन्छ?,order_tracking,nepali_devanagari,false,formal,hard
7306,डेलिभरी गर्ने मान्छेको संकेत राजमार्गमै रोकिएको छ।,order_tracking,nepali_devanagari,false,neutral,medium
7307,मेरो पार्सल कता छ,order_tracking,nepali_devanagari,false,informal,easy
7308,कृपया कुरियरको डाटाबेसबाट पछिल्लो ढुवानी अपडेट झिकेर दिनुहोस्।,order_tracking,nepali_devanagari,false,formal,medium
7309,k tapai mero samudri cargo ko bisesh marga binduharu khulauna saknuhunxa?,order_tracking,romanized_nepali,false,formal,hard
7310,delivery garne manxe ko sanket rajmargamai rokieko xa.,order_tracking,romanized_nepali,false,neutral,medium
7311,mero parcel kata xa,order_tracking,romanized_nepali,false,informal,easy
7312,kripaya courier ko database bata pachhillo dhuwani update jhikera dinuhos.,order_tracking,romanized_nepali,false,formal,medium
7313,maritime cargo ko specific waypoints map out garna saknuhuncha?,order_tracking,code_switched,true,formal,hard
7314,delivery guy ko marker highway mai frozen vayo.,order_tracking,code_switched,true,neutral,medium
7315,where is my parcel at chito check gara.,order_tracking,code_switched,true,informal,easy
7316,carrier's database bata latest logistics update fetch garnus please.,order_tracking,code_switched,true,formal,medium
7317,transit hub cross garyo but local facility pugya chaina.,order_tracking,code_switched,true,neutral,hard
7318,driver location access allow garena app le.,order_tracking,code_switched,true,informal,medium
7319,live tracing heavily delayed cha accurate ETA k ho?,order_tracking,code_switched,true,formal,hard
7320,tracking system completely down cha alternative link dinus.,order_tracking,code_switched,true,neutral,medium
7321,Has the regional warehouse verified the inventory for my bulk requisition?,order_status,english,false,formal,hard
7322,I want to know if my shopping bag has moved to the shipping queue.,order_status,english,false,neutral,medium
