id,text,intent,language,is_code_switched,formality,difficulty
"6101","Are the tracking details synchronized with the actual carrier system?","order_tracking","english","false","formal","hard"
"6102","My tracking link says 'handed to local agent' but no contact was made.","order_tracking","english","false","neutral","medium"
"6103","where is the delivery guy rn","order_tracking","english","false","informal","easy"
"6104","Could you pinpoint the last scanned checkpoint of my package?","order_tracking","english","false","formal","medium"
"6105","के ट्र्याकिङ विवरणहरू वास्तविक कुरियर प्रणालीसँग अद्यावधिक गरिएका छन्?","order_tracking","nepali_devanagari","false","formal","hard"
"6106","ट्र्याकिङमा 'स्थानीय एजेन्टलाई दिइयो' भन्छ तर कसैले सम्पर्क गरेको छैन।","order_tracking","nepali_devanagari","false","neutral","medium"
"6107","अहिले डेलिभरी गर्ने मान्छे कहाँ छ","order_tracking","nepali_devanagari","false","informal","easy"
"6108","के तपाईं मेरो प्याकेजको अन्तिम स्क्यान गरिएको ठाउँ खुलाउन सक्नुहुन्छ?","order_tracking","nepali_devanagari","false","formal","medium"
"6109","k tracking biwaran haru wastawik courier pranali sanga adyawadhik garieka xan?","order_tracking","romanized_nepali","false","formal","hard"
"6110","tracking ma sthaniya agent lai diiyo vanxa tara kasaile samparka gareko xaina.","order_tracking","romanized_nepali","false","neutral","medium"
"6111","ahile delivery garne manxe kaha xa","order_tracking","romanized_nepali","false","informal","easy"
"6112","k tapai mero package ko antim scan garieko thau khulauna saknuhunxa?","order_tracking","romanized_nepali","false","formal","medium"
"6113","tracking details actual carrier system sanga properly synchronized cha ki nai?","order_tracking","code_switched","true","formal","hard"
"6114","tracking link le local agent lai handed over bhancha but malai contact gareko chaina.","order_tracking","code_switched","true","neutral","medium"
"6115","where is the delivery guy ahile kata pugo?","order_tracking","code_switched","true","informal","easy"
"6116","package ko last scanned checkpoint pinpoint garna milcha?","order_tracking","code_switched","true","formal","medium"
"6117","tracking site down vayo delivery agent lai contact kasari garne?","order_tracking","code_switched","true","neutral","hard"
"6118","out for delivery bhaneko 8 hours cross bhayo tracking status stuck cha.","order_tracking","code_switched","true","informal","medium"
"6119","tracking ma proof of delivery upload vako chaina signature required thiyo.","order_tracking","code_switched","true","formal","hard"
"6120","local facility bata dispatch vayo but transit movement freeze cha.","order_tracking","code_switched","true","neutral","medium"
"6121","Has the wholesale vendor cleared my order for final dispatch?","order_status","english","false","formal","hard"
"6122","My account shows 'awaiting inventory', does that mean it's not packed yet?","order_status","english","false","neutral","medium"
"6123","did my order go thru yet","order_status","english","false","informal","easy"
"6124","I need confirmation that my purchase order was registered in the database.","order_status","english","false","formal","medium"
"6125","के थोक बिक्रेताले मेरो अर्डरलाई अन्तिम ढुवानीको लागि स्वीकृत गर्यो?","order_status","nepali_devanagari","false","formal","hard"
