id,text,intent,language,is_code_switched,formality,difficulty
8501,Can you pinpoint the exact relay station where my drone delivery is currently halted?,order_tracking,english,false,formal,hard
8502,The tracker says the parcel is at the local sorting facility since yesterday morning.,order_tracking,english,false,neutral,medium
8503,where is my package dude,order_tracking,english,false,informal,easy
8504,I need the direct contact number for the courier handling the final leg of my shipment.,order_tracking,english,false,formal,medium
8505,के तपाईं मेरो ड्रोन डेलिभरी हाल रोकिएको रिले स्टेसन ठ्याक्कै खुलाउन सक्नुहुन्छ?,order_tracking,nepali_devanagari,false,formal,hard
8506,ट्र्याकरले हिजो बिहानदेखि पार्सल स्थानीय छँटाई केन्द्रमा रहेको देखाउँछ।,order_tracking,nepali_devanagari,false,neutral,medium
8507,मेरो प्याकेज कता छ यार,order_tracking,nepali_devanagari,false,informal,easy
8508,मलाई मेरो ढुवानीको अन्तिम चरण ह्यान्डल गर्ने कुरियरको सिधा सम्पर्क नम्बर चाहिएको छ।,order_tracking,nepali_devanagari,false,formal,medium
8509,k tapai mero drone delivery haal rokieko relay station thyakkai khulauna saknuhunxa?,order_tracking,romanized_nepali,false,formal,hard
8510,tracker le hijo bihandekhi parcel sthaniya chantai kendra ma raheko dekhauxa.,order_tracking,romanized_nepali,false,neutral,medium
8511,mero package kata xa yaar,order_tracking,romanized_nepali,false,informal,easy
8512,malai mero dhuwani ko antim charan handle garne courier ko sidha samparka number chahiyeko xa.,order_tracking,romanized_nepali,false,formal,medium
8513,drone delivery currently halt bhako relay station pinpoint garna saknuhuncha?,order_tracking,code_switched,true,formal,hard
8514,tracker le parcel yesterday morning dekhi local sorting facility ma cha bhancha.,order_tracking,code_switched,true,neutral,medium
8515,where is my package dude map ma ta dekhinna.,order_tracking,code_switched,true,informal,easy
8516,final leg of my shipment handle garne courier ko direct contact number dinus.,order_tracking,code_switched,true,formal,medium
8517,international postal relay ma stuck bhayo customs clearance pass navayera.,order_tracking,code_switched,true,neutral,hard
8518,live map glitch bhairacha location refresh hudaina.,order_tracking,code_switched,true,informal,medium
8519,freight forwarder ko logistics dashboard strictly unavailable cha.,order_tracking,code_switched,true,formal,hard
8520,address not found bhanera delivery exception update aayo.,order_tracking,code_switched,true,neutral,medium
8521,Has the wholesale vetting process concluded for my customized corporate apparel?,order_status,english,false,formal,hard
8522,I want to check if the engraving on my ordered jewelry has been finished.,order_status,english,false,neutral,medium
8523,is my order packed,order_status,english,false,informal,easy
8524,Please verify if the backordered components have arrived at your assembly plant.,order_status,english,false,formal,medium
8525,के मेरो विशेष कर्पोरेट पोसाकको लागि थोक प्रमाणीकरण प्रक्रिया सकिएको छ?,order_status,nepali_devanagari,false,formal,hard
8526,मैले अर्डर गरेको गहनामा नाम कुँद्ने काम सकियो कि भनेर जाँच गर्न चाहन्छु।,order_status,nepali_devanagari,false,neutral,medium
8527,मेरो अर्डर प्याक भयो,order_status,nepali_devanagari,false,informal,easy
8528,कृपया तपाईंको जडान कारखानामा ब्याकअर्डर गरिएका पार्टपुर्जाहरू आइपुगे कि भनेर जाँच गर्नुहोस्।,order_status,nepali_devanagari,false,formal,medium
8529,k mero bisesh corporate posak ko lagi thok pramanikaran prakriya sakieko xa?,order_status,romanized_nepali,false,formal,hard
8530,maile order gareko gahana ma naam kundne kaam sakiyo ki vanera janch garna chahanxu.,order_status,romanized_nepali,false,neutral,medium
8531,mero order pack vayo,order_status,romanized_nepali,false,informal,easy
8532,kripaya tapaiko jadan karkhana ma backorder garieka partpurjaharu aipuge ki vanera janch garnuhos.,order_status,romanized_nepali,false,formal,medium
8533,customized corporate apparel ko wholesale vetting process conclude bhayo ki nai?,order_status,code_switched,true,formal,hard
8534,ordered jewelry ma engraving finish bhayo ki check garna man thiyo.,order_status,code_switched,true,neutral,medium
8535,is my order packed ki pending nai cha.,order_status,code_switched,true,informal,easy
8536,assembly plant ma backordered components arrive bhayo verify garnus.,order_status,code_switched,true,formal,medium
8537,payment fully authorized cha but manufacturing queue ma hold cha.,order_status,code_switched,true,neutral,hard
8538,tailor-made goods ko preparation status directly seller lai sodhna milcha?,order_status,code_switched,true,informal,medium
8539,fulfillment dashboard continuously pre-dispatch phase ma stuck dekhaucha.,order_status,code_switched,true,formal,hard
8540,quality inspection pass garera warehouse packaging ma gayo?,order_status,code_switched,true,neutral,medium
8541,I formally revoke my pre-sale commitment due to an unforeseen reallocation of my fiscal resources.,order_cancellation,english,false,formal,hard
8542,Can you remove the expedited shipping add-on from my current invoice?,order_cancellation,english,false,neutral,medium
8543,cancel this item right now,order_cancellation,english,false,informal,easy
8544,I wish to terminate the auto-shipment subscription effective immediately.,order_cancellation,english,false,formal,medium
8545,आर्थिक स्रोतहरूको अप्रत्याशित पुनर्वितरणको कारण म औपचारिक रूपमा मेरो प्रि-सेल प्रतिबद्धता खारेज गर्दछु।,order_cancellation,nepali_devanagari,false,formal,hard
8546,के तपाईं मेरो हालको इनभ्वाइसबाट छिटो ढुवानीको अतिरिक्त सेवा हटाउन सक्नुहुन्छ?,order_cancellation,nepali_devanagari,false,neutral,medium
8547,यो सामान अहिल्यै क्यान्सिल गर,order_cancellation,nepali_devanagari,false,informal,easy
8548,म अटो-सिपमेन्ट सदस्यता तत्काल लागू हुने गरी बन्द गर्न चाहन्छु।,order_cancellation,nepali_devanagari,false,formal,medium
8549,aarthik srotharu ko apratyashit punarbitaran ko karan ma aupacharik rupma mero pre-sale pratibaddhata kharej gardaxu.,order_cancellation,romanized_nepali,false,formal,hard
8550,k tapai mero haal ko invoice bata chito dhuwani ko atirikta sewa hatauna saknuhunxa?,order_cancellation,romanized_nepali,false,neutral,medium
8551,yo saman ahilyai cancel gara,order_cancellation,romanized_nepali,false,informal,easy
8552,ma auto-shipment sadasyata tatkal lagu hune gari banda garna chahanxu.,order_cancellation,romanized_nepali,false,formal,medium
8553,fiscal resources ko unforeseen reallocation le I formally revoke my pre-sale commitment.,order_cancellation,code_switched,true,formal,hard
8554,current invoice bata expedited shipping add-on remove garna milcha?,order_cancellation,code_switched,true,neutral,medium
8555,cancel this item right now competitor ko ma sasto pako le.,order_cancellation,code_switched,true,informal,easy
8556,auto-shipment subscription effective immediately terminate garnu thiyo.,order_cancellation,code_switched,true,formal,medium
8557,customs clearance ma fasnu aghi reverse pickup initiate garna milcha?,order_cancellation,code_switched,true,neutral,hard
8558,wrong delivery address fill vayo cancel garera naya order banauchu.,order_cancellation,code_switched,true,informal,medium
8559,systematic portal override garera partial order item exclusively delete garnus.,order_cancellation,code_switched,true,formal,hard
8560,checkout garda double click vayo please void the duplicate cart.,order_cancellation,code_switched,true,neutral,medium
8561,This profound systemic stagnation in the distribution network fundamentally breaches our delivery contract.,delayed_delivery,english,false,formal,hard
8562,My package missed the connecting flight and is now delayed by three days.,delayed_delivery,english,false,neutral,medium
8563,why is delivery taking so long,delayed_delivery,english,false,informal,easy
8564,I need to register a formal complaint regarding the perpetual delay of my priority shipment.,delayed_delivery,english,false,formal,medium
8565,वितरण नेटवर्कमा भएको यो गम्भीर प्रणालीगत स्थिरताले हाम्रो डेलिभरी सम्झौताको मौलिक रूपमा उल्लङ्घन गर्दछ।,delayed_delivery,nepali_devanagari,false,formal,hard
8566,मेरो प्याकेजले कनेक्टिङ फ्लाइट गुमायो र अब तीन दिन ढिलो भएको छ।,delayed_delivery,nepali_devanagari,false,neutral,medium
8567,डेलिभरी हुन किन यति धेरै समय लागिरहेको छ,delayed_delivery,nepali_devanagari,false,informal,easy
8568,मेरो प्राथमिकता ढुवानीको निरन्तर ढिलाइको सम्बन्धमा म औपचारिक उजुरी दर्ता गर्न चाहन्छु।,delayed_delivery,nepali_devanagari,false,formal,medium
8569,bitaran network ma vayeko yo gambhir pranaligat sthirata le hamro delivery samjhauta ko maulik rupma ullanghan gardacha.,delayed_delivery,romanized_nepali,false,formal,hard
8570,mero package le connecting flight gumayo ra aba tin din dhilo vayeko xa.,delayed_delivery,romanized_nepali,false,neutral,medium
8571,delivery huna kina yati dherai samaya lagiraheko xa,delayed_delivery,romanized_nepali,false,informal,easy
8572,mero prathamikta dhuwani ko nirantar dhilai ko sambandhama ma aupacharik ujuri darta garna chahanxu.,delayed_delivery,romanized_nepali,false,formal,medium
8573,distribution network ko profound systemic stagnation le delivery contract fundamentally breach garyo.,delayed_delivery,code_switched,true,formal,hard
8574,package le connecting flight miss garyo and now three days delayed cha.,delayed_delivery,code_switched,true,neutral,medium
8575,why is delivery taking so long holiday backlog le ho?,delayed_delivery,code_switched,true,informal,easy
8576,priority shipment ko perpetual delay ko barema formal complaint register garnu cha.,delayed_delivery,code_switched,true,formal,medium
8577,logistics provider le ETA frequently slide gariracha supply chain freeze ho?,delayed_delivery,code_switched,true,neutral,hard
8578,address cannot be found vanera falsely exception create garyo driver le.,delayed_delivery,code_switched,true,informal,medium
8579,guaranteed next-day fulfillment explicitly fail vayo compensation processing garnus.,delayed_delivery,code_switched,true,formal,hard
8580,customs terminal ma heavily scrutinize vayera consignment deeply stuck cha.,delayed_delivery,code_switched,true,neutral,medium
8581,The shipped commodity exhibits a flagrant discrepancy regarding the primary construction material.,wrong_item,english,false,formal,hard
8582,I was sent the French language edition of the game instead of the English one.,wrong_item,english,false,neutral,medium
8583,sent me the wrong phone case,wrong_item,english,false,informal,easy
8584,The received processor is of an older generation than what was explicitly advertised.,wrong_item,english,false,formal,medium
8585,पठाइएको सामग्रीले मुख्य निर्माण सामग्रीको सम्बन्धमा स्पष्ट भिन्नता प्रदर्शन गर्दछ।,wrong_item,nepali_devanagari,false,formal,hard
8586,मलाई अंग्रेजीको सट्टा गेमको फ्रान्सेली भाषाको संस्करण पठाइयो।,wrong_item,nepali_devanagari,false,neutral,medium
8587,मलाई गलत फोन कभर पठायो,wrong_item,nepali_devanagari,false,informal,easy
8588,प्राप्त प्रोसेसर स्पष्ट रूपमा विज्ञापन गरिएको भन्दा पुरानो पुस्ताको छ।,wrong_item,nepali_devanagari,false,formal,medium
8589,pathaieko samagri le mukhya nirman samagri ko sambandhama spasta bhinnata pradarshan gardacha.,wrong_item,romanized_nepali,false,formal,hard
8590,malai angrezi ko satta game ko franseli bhasa ko sanskaran pathaiyo.,wrong_item,romanized_nepali,false,neutral,medium
8591,malai galat phone cover pathayo,wrong_item,romanized_nepali,false,informal,easy
8592,prapta processor spasta rupma bigyapan garieko vanda purano pusta ko xa.,wrong_item,romanized_nepali,false,formal,medium
8593,shipped commodity le primary construction material ma flagrant discrepancy exhibit garcha.,wrong_item,code_switched,true,formal,hard
8594,English one ko satta game ko French language edition send garyo.,wrong_item,code_switched,true,neutral,medium
8595,sent me the wrong phone case model milena.,wrong_item,code_switched,true,informal,easy
8596,received processor explicitly advertised bhanda older generation ko cha.,wrong_item,code_switched,true,formal,medium
8597,counterfeit suspect gardaichu packaging explicitly generic ra substandard cha.,wrong_item,code_switched,true,neutral,hard
8598,wrong texture aayo leather ko thau ma synthetic plastic material pathayecha.,wrong_item,code_switched,true,informal,medium
8599,SKU mismatch clearly evident cha delivered box ra generated invoice bich.,wrong_item,code_switched,true,formal,hard
8600,220V appliance order gareko heavily explicitly 110V version dispatch bhayo.,wrong_item,code_switched,true,neutral,medium
8601,The intricate crystalline framework was totally obliterated due to egregious handling procedures.,damaged_item,english,false,formal,hard
8602,The package arrived completely waterlogged and the clothes inside are smelling.,damaged_item,english,false,neutral,medium
8603,my glasses are smashed,damaged_item,english,false,informal,easy
8604,The frozen dessert completely melted and leaked through the secondary packaging.,damaged_item,english,false,formal,medium
8605,अत्यन्तै खराब ह्यान्डलिङ प्रक्रियाको कारण जटिल क्रिस्टलाइन संरचना पूर्ण रूपमा नष्ट भयो।,damaged_item,nepali_devanagari,false,formal,hard
8606,प्याकेज पूरै पानीले भिजेको अवस्थामा आइपुग्यो र भित्रका कपडाहरू गन्हाइरहेका छन्।,damaged_item,nepali_devanagari,false,neutral,medium
8607,मेरो चस्मा कुच्चिएको छ,damaged_item,nepali_devanagari,false,informal,easy
8608,फ्रिजमा राख्नुपर्ने मिठाई पूरै पग्लियो र बाहिरी प्याकेजिङबाट चुहियो।,damaged_item,nepali_devanagari,false,formal,medium
8609,atyantai kharab handling prakriya ko karan jatil crystalline sanrachana purna rupma nasta vayo.,damaged_item,romanized_nepali,false,formal,hard
8610,package purai panile bhijeko awastha ma aipugyo ra bhitra ka kapadaharu ganhairaheka xan.,damaged_item,romanized_nepali,false,neutral,medium
8611,mero chasma kucchieko xa,damaged_item,romanized_nepali,false,informal,easy
8612,fridge ma rakhnuparne mithai purai pagliyo ra bahiri packaging bata chuhiyo.,damaged_item,romanized_nepali,false,formal,medium
8613,egregious handling procedures ko due le intricate crystalline framework totally obliterate bhayo.,damaged_item,code_switched,true,formal,hard
8614,package completely waterlogged arrive bhayo ani vitra ko clothes smelling cha.,damaged_item,code_switched,true,neutral,medium
8615,my glasses are smashed completely useless vayechha.,damaged_item,code_switched,true,informal,easy
