id,text,intent,language,is_code_switched,formality,difficulty
10801,I urgently request the logistical coordinates for my batch of live crickets.,order_tracking,english,false,formal,hard
10802,मेरो लाइभ क्रिकेटहरूको ब्याच कहाँ छ भनेर ट्र्याकिङमा हेर्न मिल्छ?,order_tracking,nepali_devanagari,false,neutral,medium
10803,mero live crickets ko batch kata xa yar chito vana,order_tracking,romanized_nepali,false,informal,easy
10804,specialized telescope lens ko precise tracking details provide garnus please.,order_tracking,code_switched,true,formal,medium
10805,where is my specialized telescope lens bro,order_tracking,english,false,informal,easy
10806,म मेरो विशेष टेलिस्कोप लेन्सको ढुवानीको विस्तृत जानकारीको कडा माग गर्दछु।,order_tracking,nepali_devanagari,false,formal,hard
10807,mero specialized telescope lens ko awastha bare jankari pam na.,order_tracking,romanized_nepali,false,neutral,medium
10808,mero batch of live crickets kata adkiyo kasto jhyau.,order_tracking,code_switched,true,informal,easy
10809,The tracker for the specialized telescope lens hasn't updated since yesterday.,order_tracking,english,false,neutral,medium
10810,batch of live crickets ko live location map ma explicitly reflect bhayena.,order_tracking,code_switched,true,formal,hard
10811,Has the fabrication process for my custom neon sign officially commenced?,order_status,english,false,formal,hard
10812,मेरो कस्टम नियोन साइनको काम सुरु भयो कि भएन भनेर म जान्न चाहन्छु।,order_status,nepali_devanagari,false,neutral,medium
10813,mero custom neon sign banyo ki nai yar,order_status,romanized_nepali,false,informal,easy
10814,hand-forged katana ko manufacturing status update garnus please.,order_status,code_switched,true,formal,medium
10815,is my hand-forged katana ready yet,order_status,english,false,informal,easy
10816,म मेरो हातले बनाएको कतानाको हालको निर्माण चरणको बारेमा विस्तृत रिपोर्ट चाहन्छु।,order_status,nepali_devanagari,false,formal,hard
10817,mero hand-forged katana ko sthiti k xa hola?,order_status,romanized_nepali,false,neutral,medium
10818,custom neon sign ko kaam kaile sakincha yaar.,order_status,code_switched,true,informal,easy
10819,I want to verify if the hand-forged katana is currently in the polishing phase.,order_status,english,false,neutral,medium
10820,custom neon sign ko production explicitly halted cha ki processing hudai cha?,order_status,code_switched,true,formal,hard
10821,I demand the immediate termination of this requisition as my pet allergy flared up.,order_cancellation,english,false,formal,hard
10822,मेरो घरपालुवा जनावरको एलर्जी बढेकोले के म यो अर्डर रद्द गर्न सक्छु?,order_cancellation,nepali_devanagari,false,neutral,medium
10823,mero pet allergy badhyo yo cancel gardeu,order_cancellation,romanized_nepali,false,informal,easy
10824,conference was permanently cancelled so yo ticket immediately void garnus.,order_cancellation,code_switched,true,formal,medium
10825,"stop the order, the conference was permanently cancelled",order_cancellation,english,false,informal,easy
10826,सम्मेलन स्थायी रूपमा रद्द भएको हुनाले म यो खरिदलाई पूर्ण रूपमा खारेज गर्न आदेश दिन्छु।,order_cancellation,nepali_devanagari,false,formal,hard
10827,sammelan sthayi rupma radda vayekole kripaya yo order hataidinuhos.,order_cancellation,romanized_nepali,false,neutral,medium
10828,pet allergy le sataira cha order cancel gara ta.,order_cancellation,code_switched,true,informal,easy
10829,Please cancel this item because the conference was permanently cancelled.,order_cancellation,english,false,neutral,medium
10830,pet allergy flared up drastically so dispatch definitively intercept garnu paryo.,order_cancellation,code_switched,true,formal,hard
10831,The logistical SLA was severely compromised because a localized mudslide blocked the access road.,delayed_delivery,english,false,formal,hard
10832,पहिरोले बाटो छेकेको कारणले मेरो डेलिभरी ढिलो भयो जस्तो छ।,delayed_delivery,nepali_devanagari,false,neutral,medium
10833,pahiro le bato chhekyo saman kaile aauxa,delayed_delivery,romanized_nepali,false,informal,easy
10834,unexpected customs union strike le garda schedule strictly revise garnu paryo.,delayed_delivery,code_switched,true,formal,medium
10835,"why is my stuff delayed, customs union strike?",delayed_delivery,english,false,informal,easy
10836,अप्रत्याशित भन्सार युनियन हड्तालले गर्दा भएको यो चरम ढिलाइको म औपचारिक स्पष्टीकरण चाहन्छु।,delayed_delivery,nepali_devanagari,false,formal,hard
10837,"apratyashit bhansar union hadtal le garda dhuwani dhilo vayo, aba k garne?",delayed_delivery,romanized_nepali,false,neutral,medium
10838,mudslide le bato block garyo re delivery dhilo vayo yaar.,delayed_delivery,code_switched,true,informal,easy
10839,My shipment is late because of an unexpected customs union strike.,delayed_delivery,english,false,neutral,medium
10840,localized mudslide blocked access road citing gardai ETA explicitly indefinitely push bhayo.,delayed_delivery,code_switched,true,formal,hard
10841,I was erroneously dispatched a right-handed ergonomic mouse instead of the ambidextrous model.,wrong_item,english,false,formal,hard
10842,मैले दुवै हातले चलाउन मिल्ने माउस मागेको थिएँ तर दाहिने हातको मात्र आयो।,wrong_item,nepali_devanagari,false,neutral,medium
10843,right-handed mouse pathaidiyexau galtile,wrong_item,romanized_nepali,false,informal,easy
10844,industrial lubricant instead of massage oil aayo immediately replace garnus.,wrong_item,code_switched,true,formal,medium
10845,you sent me industrial lubricant instead of massage oil,wrong_item,english,false,informal,easy
10846,मसाज आयलको सट्टा औद्योगिक लुब्रिकेन्ट पठाएर तपाईंहरूले सम्झौताको घोर उल्लङ्घन गर्नुभएको छ।,wrong_item,nepali_devanagari,false,formal,hard
10847,"massage oil ko satta industrial lubricant aayo, yeslai firta lina saknuhunxa?",wrong_item,romanized_nepali,false,neutral,medium
10848,ambidextrous model ko thau ma right-handed mouse aayo kasto galti ho.,wrong_item,code_switched,true,informal,easy
10849,I received industrial lubricant instead of the massage oil I originally ordered.,wrong_item,english,false,neutral,medium
10850,right-handed ergonomic mouse explicitly incorrectly fulfilled bhayo against my technical requisition.,wrong_item,code_switched,true,formal,hard
10851,The terracotta pots were reduced to rubble due to unmitigated transit negligence.,damaged_item,english,false,formal,hard
10852,प्याकेट भित्रका माटोका भाँडाहरू फुटेर धुलोपीठो भएका छन्।,damaged_item,nepali_devanagari,false,neutral,medium
10853,mato ko bhada haru purai futexa,damaged_item,romanized_nepali,false,informal,easy
10854,acoustic guitar neck was snapped in half strictly claim file garnus.,damaged_item,code_switched,true,formal,medium
10855,my acoustic guitar neck is snapped,damaged_item,english,false,informal,easy
10856,"अकोस्टिक गितारको घाँटी भाँचिएको अवस्थामा आइपुग्यो, जुन ढुवानीको चरम लापर्बाही हो।",damaged_item,nepali_devanagari,false,formal,hard
10857,"acoustic guitar ko ghati bhachieko xa, yesko kshatipurti kasari painxa?",romanized_nepali,false,neutral,medium
10858,terracotta pots haru ta purai rubble ma change vayecha handling jhur cha.,damaged_item,code_switched,true,informal,easy
10859,The acoustic guitar arrived with its neck completely snapped.,damaged_item,english,false,neutral,medium
