id,text,intent,language,is_code_switched,formality,difficulty
901,"My delivery app says delivered but my porch is empty.",order_tracking,english,false,formal,hard
902,"Can you find the current GPS location of my shipment?",order_tracking,english,false,neutral,medium
903,"where is the driver at?",order_tracking,english,false,informal,easy
904,"I lost my tracking code can you locate my package?",order_tracking,english,false,neutral,medium
905,"मेरो सामान डेलिभर भयो भन्छ तर मैले पाएको छैन।",order_tracking,nepali_devanagari,false,formal,hard
906,"नक्सामा हेर्दा सामान रोकिएको देखियो।",order_tracking,nepali_devanagari,false,neutral,medium
907,"ड्राइभरको नम्बर दिनुस् न म आफैं फोन गर्छु।",order_tracking,nepali_devanagari,false,informal,medium
908,"सामान ट्र्याक गर्न मिल्ने अर्को तरिका छ?",order_tracking,nepali_devanagari,false,neutral,easy
909,"app le delivered vanxa tara saman aako chaina.",order_tracking,romanized_nepali,false,neutral,hard
910,"driver ko number pam na location bujhna.",order_tracking,romanized_nepali,false,informal,medium
911,"tracking link feri send gardinu na sms ma.",order_tracking,romanized_nepali,false,neutral,easy
912,"map ma kine update navako 2 din dekhi.",order_tracking,romanized_nepali,false,informal,medium
913,"tracking id lost vayo kasari trace garne mero order?",order_tracking,code_switched,true,formal,medium
914,"delivery partner ko contact info chaincha location sodhna.",order_tracking,code_switched,true,neutral,medium
915,"status delivered dekhayo but I haven't received anything.",order_tracking,code_switched,true,formal,hard
916,"driver location track garna app ma feature chaina ra?",order_tracking,code_switched,true,neutral,medium
917,"real-time map update kina stuck vako cha?",order_tracking,code_switched,true,informal,easy
918,"tracking portal ma order not found vanyo.",order_tracking,code_switched,true,neutral,medium
919,"delivery guy sanga connect garaidinu na I need to guide him.",order_tracking,code_switched,true,informal,hard
920,"where to put the order number to track my parcel?",order_tracking,code_switched,true,formal,easy
921,"Is the wholesale purchase approved yet?",order_status,english,false,formal,medium
922,"Check if my partial order has been packed.",order_status,english,false,neutral,medium
923,"any update on my buy?",order_status,english,false,informal,easy
924,"I need to know the processing stage of my cart.",order_status,english,false,neutral,medium
925,"मैले किनेका ५ वटा सामानमध्ये कति वटा प्याक भए?",order_status,nepali_devanagari,false,formal,hard
926,"अर्डर स्वीकार भयो कि नाइ भनेर जानकारी पाऊँ।",order_status,nepali_devanagari,false,neutral,easy
927,"सामान पठाइएको हो कि अझै गोदाममै छ?",order_status,nepali_devanagari,false,informal,medium
928,"मेरो अर्डर पेन्डिङबाट कहिले सर्छ अगाडि?",order_status,nepali_devanagari,false,neutral,medium
929,"wholesale order approve vayo ki nai?",order_status,romanized_nepali,false,neutral,medium
930,"kati ota item pack vayo euta order vitra?",order_status,romanized_nepali,false,informal,hard
931,"mero purchase ko update k cha aja ko?",order_status,romanized_nepali,false,neutral,easy
932,"processing stage ma adkiyo k vako?",order_status,romanized_nepali,false,informal,medium
933,"is my bulk order verified by the merchant?",order_status,code_switched,true,formal,medium
934,"backorder status ma gayo bhanne email aayo k ho yo?",order_status,code_switched,true,neutral,hard
935,"order fulfillment kati percentage vayo?",order_status,code_switched,true,formal,medium
936,"saman dispatch ready cha ki warehouse ma cha?",order_status,code_switched,true,informal,easy
937,"seller confirmation aayena order pending nai cha.",order_status,code_switched,true,neutral,medium
938,"check the processing status of invoice number 77.",order_status,code_switched,true,formal,medium
939,"cart checkout vayo tara order history blank cha.",order_status,code_switched,true,informal,hard
940,"my order state is unfulfilled kasari proceed hune?",order_status,code_switched,true,neutral,medium
941,"I wish to revoke my previous transaction before dispatch.",order_cancellation,english,false,formal,medium
942,"Remove the second item from my recent purchase.",order_cancellation,english,false,neutral,hard
943,"stop the order now",order_cancellation,english,false,informal,easy
944,"My cancellation request was denied can you check?",order_cancellation,english,false,neutral,medium
945,"मेरो अर्डरबाट एउटा सामान मात्र हटाउन मिल्छ?",order_cancellation,nepali_devanagari,false,formal,hard
946,"मैले अर्डर खारेज गर्न खोजेको तर रद्द भएन।",order_cancellation,nepali_devanagari,false,neutral,medium
947,"सामान नपठाउनु होला विचार बदलियो।",order_cancellation,nepali_devanagari,false,informal,easy
948,"प्याक भइसकेको अर्डरलाई कसरी क्यान्सिल गर्ने?",order_cancellation,nepali_devanagari,false,neutral,medium
949,"euta matra item remove garna milxa order bata?",order_cancellation,romanized_nepali,false,neutral,hard
950,"cancellation request reject vanyo kina hola?",order_cancellation,romanized_nepali,false,informal,medium
951,"aba saman na pathauda hunxa maile bahira kine.",order_cancellation,romanized_nepali,false,informal,easy
952,"order dispatch vayepachi cancel garna milxa ki nai?",order_cancellation,romanized_nepali,false,neutral,medium
953,"how to revoke the purchase request via app?",order_cancellation,code_switched,true,formal,medium
954,"partial cancellation allow garcha ki nai yo order ma?",order_cancellation,code_switched,true,neutral,hard
955,"cancellation policy k cha before item is shipped?",order_cancellation,code_switched,true,formal,medium
