id,text,intent,language,is_code_switched,formality,difficulty
10001,Can you map the current transit status of my live aquatic plants please?,order_tracking,english,false,formal,hard
10002,where is my live aquatic plants delivery,order_tracking,english,false,informal,easy
10003,के तपाईं मेरो live aquatic plants को हालको ट्रान्जिट स्थिति नक्सा गर्न सक्नुहुन्छ please?,order_tracking,nepali_devanagari,false,formal,hard
10004,मेरो live aquatic plants डेलिभरी कहाँ छ,order_tracking,nepali_devanagari,false,informal,easy
10005,k tapai mero live aquatic plants ko hal ko transit sthiti naksa garna saknuhunxa please?,order_tracking,romanized_nepali,false,formal,hard
10006,mero live aquatic plants delivery kaha xa,order_tracking,romanized_nepali,false,informal,easy
10007,live aquatic plants ko current transit status map garna milcha please?,order_tracking,code_switched,true,formal,hard
10008,where is my live aquatic plants track gara ta.,order_tracking,code_switched,true,informal,easy
10009,where is my solar panels delivery,order_tracking,english,false,neutral,medium
10010,Can you map the current transit status of my solar panels effectively?,order_tracking,english,false,formal,medium
10011,where is my solar panels delivery,order_tracking,english,false,informal,medium
10012,मेरो solar panels डेलिभरी कहाँ छ,order_tracking,nepali_devanagari,false,neutral,medium
10013,के तपाईं मेरो solar panels को हालको ट्रान्जिट स्थिति नक्सा गर्न सक्नुहुन्छ effectively?,order_tracking,nepali_devanagari,false,formal,medium
10014,मेरो solar panels डेलिभरी कहाँ छ,order_tracking,nepali_devanagari,false,informal,medium
10015,mero solar panels delivery kaha xa,order_tracking,romanized_nepali,false,neutral,medium
10016,k tapai mero solar panels ko hal ko transit sthiti naksa garna saknuhunxa effectively?,order_tracking,romanized_nepali,false,formal,medium
10017,mero solar panels delivery kaha xa,order_tracking,romanized_nepali,false,informal,medium
10018,where is my solar panels track gara ta though.,order_tracking,code_switched,true,neutral,medium
10019,solar panels ko current transit status map garna milcha effectively?,order_tracking,code_switched,true,formal,medium
10020,where is my solar panels track gara ta yaar.,order_tracking,code_switched,true,informal,medium
10021,Has the preparation phase concluded for my bespoke tuxedo please?,order_status,english,false,formal,hard
10022,is my bespoke tuxedo ready yet,order_status,english,false,informal,easy
10023,के मेरो bespoke tuxedo को लागि तयारी चरण समाप्त भएको छ please?,order_status,nepali_devanagari,false,formal,hard
10024,मेरो bespoke tuxedo तयार भयो त,order_status,nepali_devanagari,false,informal,easy
10025,k mero bespoke tuxedo ko lagi tayari charan samapta vayeko xa please?,order_status,romanized_nepali,false,formal,hard
10026,mero bespoke tuxedo tayar vayo ta,order_status,romanized_nepali,false,informal,easy
10027,bespoke tuxedo ko preparation phase conclude bhayo ki nai please?,order_status,code_switched,true,formal,hard
10028,is my bespoke tuxedo ready update deu.,order_status,code_switched,true,informal,easy
10029,is my digital portrait ready yet,order_status,english,false,neutral,medium
10030,Has the preparation phase concluded for my digital portrait effectively?,order_status,english,false,formal,medium
10031,is my digital portrait ready yet,order_status,english,false,informal,medium
10032,मेरो digital portrait तयार भयो त,order_status,nepali_devanagari,false,neutral,medium
10033,के मेरो digital portrait को लागि तयारी चरण समाप्त भएको छ effectively?,order_status,nepali_devanagari,false,formal,medium
10034,मेरो digital portrait तयार भयो त,order_status,nepali_devanagari,false,informal,medium
10035,mero digital portrait tayar vayo ta,order_status,romanized_nepali,false,neutral,medium
10036,k mero digital portrait ko lagi tayari charan samapta vayeko xa effectively?,order_status,romanized_nepali,false,formal,medium
10037,mero digital portrait tayar vayo ta,order_status,romanized_nepali,false,informal,medium
10038,is my digital portrait ready update deu though.,order_status,code_switched,true,neutral,medium
10039,digital portrait ko preparation phase conclude bhayo ki nai effectively?,order_status,code_switched,true,formal,medium
10040,is my digital portrait ready update deu yaar.,order_status,code_switched,true,informal,medium
10041,I must terminate the order due to moving out of country immediately.,order_cancellation,english,false,formal,hard
10042,cancel this because moving out of country,order_cancellation,english,false,informal,easy
10043,म moving out of country को कारण अर्डर समाप्त गर्न चाहन्छु।,order_cancellation,nepali_devanagari,false,formal,hard
10044,यो रद्द गर किनभने moving out of country,order_cancellation,nepali_devanagari,false,informal,easy
10045,ma moving out of country ko karan order samapta garna chahanxu immediately.,order_cancellation,romanized_nepali,false,formal,hard
10046,yo radda gara kinavane moving out of country,order_cancellation,romanized_nepali,false,informal,easy
10047,moving out of country ko due le order terminate garnu parne vayo immediately.,order_cancellation,code_switched,true,formal,hard
10048,cancel this order moving out of country problem vayo.,order_cancellation,code_switched,true,informal,easy
10049,cancel this because found incompatibility,order_cancellation,english,false,neutral,medium
10050,I must terminate the order due to found incompatibility precisely.,order_cancellation,english,false,formal,medium
10051,cancel this because found incompatibility,order_cancellation,english,false,informal,medium
10052,यो रद्द गर किनभने found incompatibility,order_cancellation,nepali_devanagari,false,neutral,medium
10053,म found incompatibility को कारण अर्डर समाप्त गर्न चाहन्छु।,order_cancellation,nepali_devanagari,false,formal,medium
10054,यो रद्द गर किनभने found incompatibility,order_cancellation,nepali_devanagari,false,informal,medium
10055,yo radda gara kinavane found incompatibility,order_cancellation,romanized_nepali,false,neutral,medium
10056,ma found incompatibility ko karan order samapta garna chahanxu precisely.,order_cancellation,romanized_nepali,false,formal,medium
10057,yo radda gara kinavane found incompatibility,order_cancellation,romanized_nepali,false,informal,medium
10058,cancel this order found incompatibility problem vayo though.,order_cancellation,code_switched,true,neutral,medium
10059,found incompatibility ko due le order terminate garnu parne vayo precisely.,order_cancellation,code_switched,true,formal,medium
10060,cancel this order found incompatibility problem vayo yaar.,order_cancellation,code_switched,true,informal,medium
10061,The logistics SLA was breached owing to a misrouted train immediately.,delayed_delivery,english,false,formal,hard
10062,why is it late because of misrouted train,delayed_delivery,english,false,informal,easy
10063,misrouted train को कारणले गर्दा रसद सम्झौता उल्लङ्घन भयो।,delayed_delivery,nepali_devanagari,false,formal,hard
10064,misrouted train ले गर्दा किन ढिलो भयो,delayed_delivery,nepali_devanagari,false,informal,easy
10065,misrouted train ko karanle garda rasad samjhauta ullanghan vayo immediately.,delayed_delivery,romanized_nepali,false,formal,hard
10066,misrouted train le garda kina dhilo vayo,delayed_delivery,romanized_nepali,false,informal,easy
10067,misrouted train le garda logistics SLA totally breached vayo immediately.,delayed_delivery,code_switched,true,formal,hard
10068,why is it late misrouted train le ho ra.,delayed_delivery,code_switched,true,informal,easy
10069,why is it late because of port strike,delayed_delivery,english,false,neutral,medium
