id,text,intent,language,is_code_switched,formality,difficulty
2901,"Which shipping carrier is responsible for delivering my parcel?",order_tracking,english,false,formal,medium
2902,"The tracking page shows no movement for three days straight.",order_tracking,english,false,neutral,hard
2903,track my order,order_tracking,english,false,informal,easy
2904,"Can you give me the driver's exact location right now?",order_tracking,english,false,neutral,medium
2905,मेरो सामान कुन डेलिभरी कम्पनीले ल्याउँदै छ?,order_tracking,nepali_devanagari,false,formal,medium
2906,ट्र्याकिङ पेजमा तीन दिनदेखि केही अपडेट छैन।,order_tracking,nepali_devanagari,false,neutral,hard
2907,अर्डर ट्र्याक गरिदिनु न।,order_tracking,nepali_devanagari,false,informal,easy
2908,गाडी अहिले कुन ठाउँमा पुग्यो ठ्याक्कै भन्न मिल्छ?,order_tracking,nepali_devanagari,false,neutral,medium
2909,mero saman kun delivery company le lyaudai chha?,order_tracking,romanized_nepali,false,formal,medium
2910,tracking page ma tin din dekhi kei update xaina.,order_tracking,romanized_nepali,false,neutral,hard
2911,order track garidinu na.,order_tracking,romanized_nepali,false,informal,easy
2912,gadi ahile kun thauma pugyo thyakkai vanna milchha?,order_tracking,romanized_nepali,false,neutral,medium
2913,shipping carrier ko detail provide garna milcha?,order_tracking,code_switched,true,formal,medium
2914,tracking portal completely static cha for three days.,order_tracking,code_switched,true,neutral,hard
2915,order track gardim na chito.,order_tracking,code_switched,true,informal,easy
2916,driver ko exact location track garna option chaina?,order_tracking,code_switched,true,neutral,medium
2917,live GPS tracking update kina stuck bhako cha?,order_tracking,code_switched,true,neutral,hard
2918,consignment hub ma pugeko cha but local delivery assign vayena.,order_tracking,code_switched,true,formal,medium
2919,waybill number le kunai pani status dekhaudaina ta.,order_tracking,code_switched,true,informal,medium
2920,courier ko dispatch status track garne alternative link cha?,order_tracking,code_switched,true,formal,medium
2921,"Has the seller reviewed and authorized my purchase yet?",order_status,english,false,formal,hard
2922,"My order history says 'processing' but it has been a week.",order_status,english,false,neutral,medium
2923,is my order accepted,order_status,english,false,informal,easy
2924,"Please send me the confirmation receipt for my transaction.",order_status,english,false,formal,medium
2925,पसलेले मेरो खरिदलाई हेरेर स्वीकृति दियो कि दिएन?,order_status,nepali_devanagari,false,formal,hard
2926,अर्डर हिस्ट्रीमा 'प्रोसेसिङ' देखाएको एक हप्ता भइसक्यो।,order_status,nepali_devanagari,false,neutral,medium
2927,मेरो अर्डर पक्का भयो त?,order_status,nepali_devanagari,false,informal,easy
2928,मलाई मेरो कारोबारको पक्का भएको रसिद पठाइदिनुस्।,order_status,nepali_devanagari,false,formal,medium
2929,pasale le mero kharid lai herera swikriti diyo ki diyena?,order_status,romanized_nepali,false,formal,hard
2930,order history ma processing dekhayeko ek hapta vaisakyo.,order_status,romanized_nepali,false,neutral,medium
2931,mero order pakka vayo ta?,order_status,romanized_nepali,false,informal,easy
2932,malai mero karobar ko pakka vayeko rasid pathaidinus.,order_status,romanized_nepali,false,formal,medium
2933,seller le purchase review garera authorize garyo ki nai?,order_status,code_switched,true,formal,hard
2934,order history ma processing stuck bhako ek week bhaisakyo.,order_status,code_switched,true,neutral,medium
2935,order accept vayo ki reject vayo kasari thapaune?,order_status,code_switched,true,informal,easy
2936,transaction confirmation receipt mail ma pathaidinus please.,order_status,code_switched,true,formal,medium
2937,order fulfillment pending dekhaudai cha dashboard ma.,order_status,code_switched,true,neutral,hard
2938,payment success vayo tara order verify bhako chaina.,order_status,code_switched,true,informal,medium
2939,bulk order ko processing stage kata pugyo?,order_status,code_switched,true,formal,medium
2940,checkout ta vayo but status update vayena app ma.,order_status,code_switched,true,neutral,medium
2941,"I need to revoke my order before the logistics team dispatches it.",order_cancellation,english,false,formal,hard
2942,"Can I just remove the t-shirt and keep the jeans in my order?",order_cancellation,english,false,neutral,medium
2943,cancel everything,order_cancellation,english,false,informal,easy
2944,"The cancellation button is grayed out on my account page.",order_cancellation,english,false,neutral,medium
2945,डेलिभरी टिमले सामान पठाउनुभन्दा अघि म यो अर्डर खारेज गर्न चाहन्छु।,order_cancellation,nepali_devanagari,false,formal,hard
2946,अर्डरबाट टिसर्ट मात्र हटाएर जिन्स पाइन्ट चाहिँ राख्न मिल्छ?,order_cancellation,nepali_devanagari,false,neutral,medium
2947,सबै अर्डर क्यान्सिल गर त।,order_cancellation,nepali_devanagari,false,informal,easy
2948,मेरो एकाउन्ट पेजमा क्यान्सिल गर्ने बटन नै थिच्न नमिल्ने भएको छ।,order_cancellation,nepali_devanagari,false,neutral,medium
2949,delivery team le saman pathaunu vanda aghi ma yo order kharej garna chahanxu.,order_cancellation,romanized_nepali,false,formal,hard
2950,order bata tshirt matra hataera jeans pant chai rakhna milxa?,order_cancellation,romanized_nepali,false,neutral,medium
2951,sabai order cancel gara ta.,order_cancellation,romanized_nepali,false,informal,easy
2952,mero account page ma cancel garne button nai thichna namilne vako xa.,order_cancellation,romanized_nepali,false,neutral,medium
2953,logistics team le dispatch garna aghi order revoke garna milcha?,order_cancellation,code_switched,true,formal,hard
2954,order bata t-shirt matra remove garera jeans keep garna milcha?,order_cancellation,code_switched,true,neutral,medium
2955,sabai items cancel handinu maile kinsake local market bata.,order_cancellation,code_switched,true,informal,easy
2956,account page ma cancellation button grayed out cha why?,order_cancellation,code_switched,true,neutral,medium
2957,accidental purchase vayo terminate the entire transaction.,order_cancellation,code_switched,true,formal,medium
2958,order packing hudai cha aba cancel garna allow garcha?,order_cancellation,code_switched,true,informal,hard
2959,cancellation request deny vayo system error le garda.,order_cancellation,code_switched,true,neutral,medium
2960,address galat enter vayo so I need to void this order.,order_cancellation,code_switched,true,formal,medium
2961,"Has my shipment been held back by the regional customs authority?",delayed_delivery,english,false,formal,hard
2962,"The driver was supposed to come today but the tracking rescheduled itself.",delayed_delivery,english,false,neutral,medium
2963,too late bro,delayed_delivery,english,false,informal,easy
2964,"I am writing to express my dissatisfaction with the severe delay.",delayed_delivery,english,false,formal,medium
2965,के मेरो सामान क्षेत्रीय भन्सार कार्यालयले रोकेर राखेको हो?,delayed_delivery,nepali_devanagari,false,formal,hard
2966,ड्राइभर आज आउनुपर्ने तर ट्र्याकिङमा आफैं दिन सरेछ।,delayed_delivery,nepali_devanagari,false,neutral,medium
2967,धेरै नै ढिला भइसक्यो यार।,delayed_delivery,nepali_devanagari,false,informal,easy
2968,डेलिभरीमा यति धेरै ढिलाइ भएकोमा म मेरो असन्तुष्टि व्यक्त गर्दैछु।,delayed_delivery,nepali_devanagari,false,formal,medium
2969,k mero saman kshetriya bhansar karyalaya le rokera rakheko ho?,delayed_delivery,romanized_nepali,false,formal,hard
2970,driver aaja auparne tara tracking ma aafai din sarexa.,delayed_delivery,romanized_nepali,false,neutral,medium
2971,dherai nai dhila vaisakyo yaar.,delayed_delivery,romanized_nepali,false,informal,easy
2972,delivery ma yati dherai dhilai vayekoma ma mero asantusti byakta gardaixu.,delayed_delivery,romanized_nepali,false,formal,medium
2973,regional customs authority le shipment hold back gareko ho?,delayed_delivery,code_switched,true,formal,hard
2974,driver aaja auna parne but tracking automatically rescheduled bhayo.,delayed_delivery,code_switched,true,neutral,medium
2975,too late vaisakyo delivery ma I don't need it anymore.,delayed_delivery,code_switched,true,informal,easy
2976,severe delay vayeko le I am expressing my strong dissatisfaction.,delayed_delivery,code_switched,true,formal,medium
2977,logistics issue le ETA push bhako cha bhanne message aayo.,delayed_delivery,code_switched,true,neutral,hard
2978,ek week dekhi in-transit matra cha movement zero cha.,delayed_delivery,code_switched,true,informal,medium
2979,weather disruption le garda courier operations postpone vako ho?,delayed_delivery,code_switched,true,formal,medium
2980,promise gareko delivery SLA completely breach bhayo ni.,delayed_delivery,code_switched,true,neutral,hard
2981,"The item received has a completely different part number than the invoice.",wrong_item,english,false,formal,hard
2982,"I got a men's jacket but I specifically selected the women's section.",wrong_item,english,false,neutral,medium
2983,this is the wrong thing,wrong_item,english,false,informal,easy
2984,"Instead of the 500ml bottle, I was delivered the 250ml one.",wrong_item,english,false,neutral,medium
2985,प्राप्त भएको सामानको पार्ट नम्बर बिलमा भएको भन्दा पूरै फरक छ।,wrong_item,nepali_devanagari,false,formal,hard
2986,मैले महिलाको ज्याकेट छानेको थिएँ तर पुरुषको ज्याकेट पठाइएछ।,wrong_item,nepali_devanagari,false,neutral,medium
2987,यो त गलत सामान हो।,wrong_item,nepali_devanagari,false,informal,easy
2988,५०० एमएलको बोतलको सट्टा २५० एमएलको बोतल पो ल्याइदियो त।,wrong_item,nepali_devanagari,false,neutral,medium
2989,prapta vayeko saman ko part number bill ma vayeko vanda purai farak xa.,wrong_item,romanized_nepali,false,formal,hard
2990,maile mahila ko jacket chaneko thiye tara purush ko jacket pathaiexa.,wrong_item,romanized_nepali,false,neutral,medium
2991,yo ta galat saman ho.,wrong_item,romanized_nepali,false,informal,easy
2992,500ml ko bottle ko satta 250ml ko bottle po lyaidiyo ta.,wrong_item,romanized_nepali,false,neutral,medium
2993,item ko part number invoice sanga completely different cha.,wrong_item,code_switched,true,formal,hard
2994,women's section bata select gareko men's jacket deliver bhayo.,wrong_item,code_switched,true,neutral,medium
2995,wrong variation lyaidiyo malai arko color chahiyeko thiyo.,wrong_item,code_switched,true,informal,easy
2996,500ml order gareko 250ml bottle deliver garyo.,wrong_item,code_switched,true,neutral,medium
2997,authentic brand ko thau ma fake generic copy aayo.,wrong_item,code_switched,true,formal,hard
2998,book ko edition wrong cha I need the latest one.,wrong_item,code_switched,true,informal,medium
2999,voltage rating incorrect cha yo ta completely unusable bhayo.,wrong_item,code_switched,true,formal,medium
3000,shoes ko size mismatch cha 8 ko thau ma 9 aayo.,wrong_item,code_switched,true,neutral,medium
3001,"The structural integrity of the furniture was compromised during shipping.",damaged_item,english,false,formal,hard
3002,"There are visible scuff marks all over the metallic surface.",damaged_item,english,false,neutral,medium
3003,it is broken to pieces,damaged_item,english,false,informal,easy
3004,"The vacuum seal on the food container was broken before I opened it.",damaged_item,english,false,formal,medium
3005,ढुवानीको क्रममा फर्निचरको बनावट नै बिग्रिएर काम नलाग्ने भएको छ।,damaged_item,nepali_devanagari,false,formal,hard
3006,धातुको सतहभरि कोरिएको दागहरू प्रस्टै देखिन्छन्।,damaged_item,nepali_devanagari,false,neutral,medium
3007,यो त टुक्राटुक्रा भएर फुटेको छ।,damaged_item,nepali_devanagari,false,informal,easy
3008,मैले खोल्नु अघि नै खानेकुराको बट्टाको भ्याकुम सिल टुटेको थियो।,damaged_item,nepali_devanagari,false,formal,medium
3009,dhuwani ko kramma furniture ko banawat nai bigriera kaam nalagne vayeko xa.,damaged_item,romanized_nepali,false,formal,hard
3010,dhatu ko satahbhari korieko daagharu prastai dekhinxan.,damaged_item,romanized_nepali,false,neutral,medium
3011,yo ta tukratukra vayera futeko xa.,damaged_item,romanized_nepali,false,informal,easy
3012,maile kholnu aghi nai khanekura ko batta ko vacuum seal tuteko thiyo.,damaged_item,romanized_nepali,false,formal,medium
3013,shipping ko bela furniture ko structural integrity compromised bhayo.,damaged_item,code_switched,true,formal,hard
3014,metallic surface bhari visible scuff marks dekhincha.,damaged_item,code_switched,true,neutral,medium
3015,broken to pieces aayo kasto jhur packaging ho.,damaged_item,code_switched,true,informal,easy
3016,food container ko vacuum seal already broken thiyo.,damaged_item,code_switched,true,formal,medium
3017,liquid product completely leak vayera aru items pani ruin vayo.,damaged_item,code_switched,true,neutral,hard
3018,screen completely shattered cha unboxing video evidence cha.,damaged_item,code_switched,true,informal,medium
3019,device arrives physically damaged frame ta bend bhako cha.,damaged_item,code_switched,true,formal,medium
3020,glass item pulverize bhayera aayo due to poor cushioning.,damaged_item,code_switched,true,neutral,medium
3021,"The promotional bundle omitted the complimentary carrying pouch.",missing_item,english,false,formal,hard
3022,"I ordered a pack of five, but there are only four shirts inside.",missing_item,english,false,neutral,medium
3023,part of my order is gone,missing_item,english,false,informal,easy
3024,"The installation kit is missing several crucial mounting brackets.",missing_item,english,false,neutral,medium
3025,अफरको प्याकेजमा सित्तैमा आउनुपर्ने बोक्ने झोला नै गायब छ।,missing_item,nepali_devanagari,false,formal,hard
3026,मैले एक जोर मोजा मगाएको तर प्याकेटमा देब्रे मात्र छ।,missing_item,nepali_devanagari,false,neutral,medium
3027,मेरो अर्डरको आधा सामान हराएछ।,missing_item,nepali_devanagari,false,informal,easy
3028,जडान गर्ने किटमा चाहिने कतिपय महत्त्वपूर्ण नटहरू नै छैनन्।,missing_item,nepali_devanagari,false,neutral,medium
3029,offer ko package ma sittaima aaunuparne bokne jhola nai gayab xa.,missing_item,romanized_nepali,false,formal,hard
3030,maile ek jor moja magako tara packet ma debre matra xa.,missing_item,romanized_nepali,false,neutral,medium
3031,mero order ko aadha saman haraexa.,missing_item,romanized_nepali,false,informal,easy
3032,jadan garne kit ma chahine katipaya mahatwapurna nat haru nai xainan.,missing_item,romanized_nepali,false,neutral,medium
3033,promotional bundle bata complimentary carrying pouch omitted cha.,missing_item,code_switched,true,formal,hard
3034,ek pair socks order gareko left bud matra box ma cha.,missing_item,code_switched,true,neutral,medium
3035,order ko half items gone cha courier le nikalyo ki k ho.,missing_item,code_switched,true,informal,easy
3036,installation kit bata crucial mounting brackets missing cha.,missing_item,code_switched,true,neutral,medium
3037,invoice lists 5 units but exactly 4 delivered bhayo.,missing_item,code_switched,true,formal,medium
3038,smartphone box ma charging adapter include garna birsecha.,missing_item,code_switched,true,informal,hard
3039,warranty manual ra user guide nai absent cha package ma.,missing_item,code_switched,true,neutral,medium
3040,combo offer ko freebie add nagari package dispatch garyo.,missing_item,code_switched,true,formal,medium
3041,"I am formally filing a return request as the specifications are grossly inaccurate.",return_request,english,false,formal,hard
3042,"I'd like to drop this off at the courier hub rather than wait for pickup.",return_request,english,false,neutral,medium
3043,i want to return it today,return_request,english,false,informal,easy
3044,"Can you provide a scannable QR code for the return label?",return_request,english,false,neutral,medium
3045,सामानको विवरण पूरै गलत भएकोले म औपचारिक रूपमा फिर्ताको लागि अनुरोध गर्दैछु।,return_request,nepali_devanagari,false,formal,hard
3046,मान्छे आउने कुर्नु भन्दा म आफैं कुरियरको अफिसमा गएर दिन चाहन्छु।,return_request,nepali_devanagari,false,neutral,medium
3047,म यो आजै फिर्ता गर्न चाहन्छु।,return_request,nepali_devanagari,false,informal,easy
3048,रिटर्न लेबलको लागि स्क्यान गर्न मिल्ने क्युआर कोड दिन सक्नुहुन्छ?,return_request,nepali_devanagari,false,neutral,medium
3049,saman ko biwaran purai galat vayekole ma aupacharik rupma firta ko lagi anurodh gardaixu.,return_request,romanized_nepali,false,formal,hard
3050,manxe aune kurnu vanda ma aafai courier ko office ma gayera dina chahanxu.,return_request,romanized_nepali,false,neutral,medium
3051,ma yo aaja nai firta garna chahanxu.,return_request,romanized_nepali,false,informal,easy
3052,return label ko lagi scan garna milne QR code dina saknuhunxa?,return_request,romanized_nepali,false,neutral,medium
3053,specifications grossly inaccurate vayekole I am formally filing a return request.,return_request,code_switched,true,formal,hard
3054,pickup wait garnu vanda courier hub mai drop off garna milcha?,return_request,code_switched,true,neutral,medium
3055,aaja ko aaja nai return ticket raise gardim na.,return_request,code_switched,true,informal,easy
3056,return label print garna scannable QR code provide garnus.,return_request,code_switched,true,formal,medium
3057,return window sakiyo but exceptional case ma accept huncha?,return_request,code_switched,true,neutral,hard
3058,without original invoice return exchange possible cha ki nai?,return_request,code_switched,true,informal,medium
3059,defective product malai narakhne direct return process garnus.,return_request,code_switched,true,neutral,medium
3060,return shipping fees customer le behornu parcha ki free ho?,return_request,code_switched,true,formal,medium
3061,"I respectfully request a full reimbursement including all logistical surcharges.",refund_request,english,false,formal,hard
3062,"Can I claim a prorated refund since the set is missing one piece?",refund_request,english,false,neutral,medium
3063,refund me fast,refund_request,english,false,informal,easy
3064,"Instead of original payment method, route the refund to my store wallet.",refund_request,english,false,formal,medium
3065,म डेलिभरीमा लागेको सम्पूर्ण खर्चसहित पूरै रकम फिर्ताको लागि आदरपूर्वक अनुरोध गर्दछु।,refund_request,nepali_devanagari,false,formal,hard
3066,सेटमा एउटा सामान नपुगेकोले म केही प्रतिशत रकम फिर्ता दाबी गर्न सक्छु?,refund_request,nepali_devanagari,false,neutral,medium
3067,मेरो पैसा छिटो फिर्ता गरिदेउ।,refund_request,nepali_devanagari,false,informal,easy
3068,पुरानो खाताको सट्टा मेरो स्टोर वालेटमै रकम जम्मा गरिदिनुहोला।,refund_request,nepali_devanagari,false,formal,medium
3069,ma delivery ma lageko sampurna kharcha sahit purai rakam firta ko lagi aadarpurwak anurodh gardaxu.,refund_request,romanized_nepali,false,formal,hard
3070,set ma euta saman napugekole ma kehi pratishat rakam firta dabi garna sakxu?,refund_request,romanized_nepali,false,neutral,medium
3071,mero paisa chito firta garideu.,refund_request,romanized_nepali,false,informal,easy
3072,purano khata ko satta mero store wallet mai rakam jamma garidinuhola.,refund_request,romanized_nepali,false,formal,medium
3073,logistical surcharges sahit full reimbursement ko respectfully request gardachu.,refund_request,code_switched,true,formal,hard
3074,set ma one piece missing cha so prorated refund claim garna milcha?,refund_request,code_switched,true,neutral,medium
3075,refund process fast garnus malai chito paisa chahiyo.,refund_request,code_switched,true,informal,easy
3076,original payment method ko satta store wallet ma route garnus refund.,refund_request,code_switched,true,formal,medium
3077,damaged goods order garya partial rebate milcha ki full refund?,refund_request,code_switched,true,neutral,hard
3078,return accepted bhayo aba immediately refund issue garnu paryo.,refund_request,code_switched,true,informal,medium
3079,merchant agree bhayo but refund claim button absent cha.,refund_request,code_switched,true,neutral,medium
3080,digital transfer reject bhayo bank cheque issue garna possible cha?,refund_request,code_switched,true,formal,medium
3081,"Has the accounts department dispatched the settlement file to my bank yet?",refund_status,english,false,formal,hard
3082,"The portal shows 'refunded' but my latest bank statement disagrees.",refund_status,english,false,neutral,medium
3083,is the refund done,refund_status,english,false,informal,easy
3084,"Please check the ARN for my reimbursement as it's been a week.",refund_status,english,false,formal,medium
3085,के लेखा विभागले मेरो बैंकलाई भुक्तानी फुकुवाको फाइल पठाइसक्यो?,refund_status,nepali_devanagari,false,formal,hard
3086,पोर्टलमा 'रिफन्डेड' देखाउँछ तर मेरो बैंक स्टेटमेन्टमा देखिएन।,refund_status,nepali_devanagari,false,neutral,medium
3087,रिफन्ड भयो कि नाइ?,refund_status,nepali_devanagari,false,informal,easy
